time,event,delta,cumulative,at_capacity
2025-10-12 14:43:32.183,arrival,1,745,False
2025-10-12 14:44:27.419,arrival,1,746,False
2025-10-12 14:54:04.733,arrival,1,747,False
2025-10-12 14:56:11.908,departure,-1,746,False
2025-10-12 15:02:13.224,arrival,1,747,False
2025-10-12 15:05:41.554,arrival,1,748,False
2025-10-12 15:08:06.436,departure,-1,747,False
2025-10-12 15:09:43.196,arrival,1,748,False
2025-10-12 15:09:45.585,arrival,1,749,False
2025-10-12 15:09:47.895,arrival,1,750,False
2025-10-12 15:09:50.199,arrival,1,751,False
2025-10-12 15:10:48.219,departure,-1,750,False
2025-10-12 15:11:21.931,arrival,1,751,False
2025-10-12 15:14:33.298,arrival,1,752,False
2025-10-12 15:14:35.508,departure,-1,751,False
2025-10-12 15:17:30.886,arrival,1,752,False
2025-10-12 15:35:00.926,arrival,1,753,False
2025-10-12 15:39:31.636,departure,-1,752,False
2025-10-12 15:42:11.732,arrival,1,753,False
2025-10-12 15:42:32.371,departure,-1,752,False
2025-10-12 15:43:04.705,departure,-1,751,False
2025-10-12 15:46:48.970,arrival,1,752,False
2025-10-12 15:49:07.492,arrival,1,753,False
2025-10-12 15:49:12.627,arrival,1,754,False
2025-10-12 15:51:27.625,departure,-1,753,False
2025-10-12 15:57:04.869,departure,-1,752,False
2025-10-12 16:01:27.580,departure,-1,751,False
2025-10-12 16:01:54.828,arrival,1,752,False
2025-10-12 16:23:41.847,arrival,1,753,False
2025-10-12 16:24:10.951,arrival,1,754,False
2025-10-12 16:32:15.640,arrival,1,755,False
2025-10-12 16:32:24.551,departure,-1,754,False
2025-10-12 16:35:22.717,arrival,1,755,False
2025-10-12 16:37:34.987,arrival,1,756,False
2025-10-12 16:39:12.405,arrival,1,757,False
2025-10-12 16:46:44.989,departure,-1,756,False
2025-10-12 16:47:05.603,departure,-1,755,False
2025-10-12 16:48:10.497,departure,-1,754,False
2025-10-12 16:52:49.378,arrival,1,755,False
2025-10-12 16:53:10.254,arrival,1,756,False
2025-10-12 16:54:24.626,arrival,1,757,False
2025-10-12 16:55:08.672,departure,-1,756,False
2025-10-12 16:55:15.960,arrival,1,757,False
2025-10-12 17:01:35.262,departure,-1,756,False
2025-10-12 17:09:23.088,departure,-1,755,False
2025-10-12 17:13:27.024,departure,-1,754,False
2025-10-12 17:15:34.884,arrival,1,755,False
2025-10-12 17:18:14.119,arrival,1,756,False
2025-10-12 17:29:54.021,departure,-1,755,False
2025-10-12 17:30:42.933,arrival,1,756,False
2025-10-12 17:32:18.689,arrival,1,757,False
2025-10-12 17:33:01.495,arrival,1,758,False
2025-10-12 17:33:34.640,arrival,1,759,False
2025-10-12 17:34:07.765,arrival,1,760,False
2025-10-12 17:35:18.198,arrival,1,761,False
2025-10-12 17:36:14.872,arrival,1,762,False
2025-10-12 17:36:56.975,departure,-1,761,False
2025-10-12 17:39:42.798,arrival,1,762,False
2025-10-12 17:42:00.224,departure,-1,761,False
2025-10-12 17:48:44.928,arrival,1,762,False
2025-10-12 17:49:07.744,arrival,1,763,False
2025-10-12 17:55:49.663,arrival,1,764,False
2025-10-12 17:57:58.635,departure,-1,763,False
2025-10-12 17:59:09.569,arrival,1,764,False
2025-10-12 17:59:17.662,arrival,1,765,False
2025-10-12 18:00:33.776,arrival,1,766,False
2025-10-12 18:02:42.625,arrival,1,767,False
2025-10-12 18:02:50.666,arrival,1,768,False
2025-10-12 18:02:53.029,arrival,1,769,False
2025-10-12 18:03:09.131,arrival,1,770,False
2025-10-12 18:05:18.356,arrival,1,771,False
2025-10-12 18:07:39.537,arrival,1,772,False
2025-10-12 18:09:51.379,arrival,1,773,False
2025-10-12 18:10:15.922,arrival,1,774,False
2025-10-12 18:15:31.130,departure,-1,773,False
2025-10-12 18:18:14.115,departure,-1,772,False
2025-10-12 18:29:02.206,arrival,1,773,False
2025-10-12 18:30:41.052,departure,-1,772,False
2025-10-12 18:39:35.549,arrival,1,773,False
2025-10-12 18:53:52.725,arrival,1,774,False
2025-10-12 18:54:33.337,arrival,1,775,False
2025-10-12 19:00:56.232,arrival,1,776,False
2025-10-12 19:11:38.914,departure,-1,775,False
2025-10-12 19:19:35.069,departure,-1,774,False
2025-10-12 19:33:42.353,arrival,1,775,False
2025-10-12 19:42:23.230,arrival,1,776,False
2025-10-12 19:43:14.575,arrival,1,777,False
2025-10-12 19:44:03.828,arrival,1,778,False
2025-10-12 19:52:45.644,arrival,1,779,False
2025-10-12 19:53:36.712,departure,-1,778,False
2025-10-12 20:08:16.802,arrival,1,779,False
2025-10-12 20:14:21.795,arrival,1,780,False
2025-10-12 20:37:30.826,departure,-1,779,False
2025-10-12 21:01:50.352,departure,-1,778,False
2025-10-12 21:02:07.203,departure,-1,777,False
2025-10-12 21:07:33.904,departure,-1,776,False
2025-10-12 21:21:13.469,arrival,1,777,False
2025-10-12 21:36:52.276,arrival,1,778,False
2025-10-12 22:03:36.930,arrival,1,779,False
2025-10-12 22:21:48.613,arrival,1,780,False
2025-10-12 22:40:21.731,departure,-1,779,False
2025-10-12 22:41:38.839,arrival,1,780,False
2025-10-12 22:42:09.028,departure,-1,779,False
2025-10-12 23:00:52.550,departure,-1,778,False
2025-10-12 23:12:11.153,arrival,1,779,False
2025-10-12 23:18:08.276,departure,-1,778,False
2025-10-12 23:25:52.358,arrival,1,779,False
2025-10-12 23:59:23.235,arrival,1,780,False
2025-10-13 00:17:30.308,arrival,1,781,False
2025-10-13 00:31:18.252,arrival,1,782,False
2025-10-13 07:41:58.982,departure,-1,781,False
2025-10-13 07:56:35.283,arrival,1,782,False
2025-10-13 08:06:27.236,departure,-1,781,False
2025-10-13 08:20:15.187,departure,-1,780,False
2025-10-13 08:31:36.042,departure,-1,779,False
2025-10-13 08:32:44.707,departure,-1,778,False
2025-10-13 09:04:21.268,departure,-1,777,False
2025-10-13 09:09:24.665,departure,-1,776,False
2025-10-13 09:16:36.154,departure,-1,775,False
2025-10-13 09:23:29.096,departure,-1,774,False
2025-10-13 09:27:49.122,departure,-1,773,False
2025-10-13 09:39:59.544,arrival,1,774,False
2025-10-13 09:46:47.175,departure,-1,773,False
2025-10-13 09:49:28.436,departure,-1,772,False
2025-10-13 09:59:52.389,departure,-1,771,False
2025-10-13 10:12:22.732,departure,-1,770,False
2025-10-13 10:22:06.416,departure,-1,769,False
2025-10-13 11:31:13.641,arrival,1,770,False
2025-10-13 11:46:17.731,departure,-1,769,False
2025-10-13 11:47:11.878,departure,-1,768,False
2025-10-13 11:50:34.478,departure,-1,767,False
2025-10-13 12:15:32.023,departure,-1,766,False
2025-10-13 12:26:35.524,departure,-1,765,False
2025-10-13 12:29:03.489,arrival,1,766,False
2025-10-13 12:44:41.233,departure,-1,765,False
2025-10-13 12:56:35.886,departure,-1,764,False
2025-10-13 13:03:06.873,departure,-1,763,False
2025-10-13 13:14:59.191,departure,-1,762,False
2025-10-13 13:43:09.838,arrival,1,763,False
2025-10-13 13:58:56.084,departure,-1,762,False
2025-10-13 14:23:07.700,arrival,1,763,False
2025-10-13 14:24:47.015,arrival,1,764,False
2025-10-13 14:25:55.843,departure,-1,763,False
2025-10-13 15:05:14.899,departure,-1,762,False
2025-10-13 15:11:58.194,arrival,1,763,False
2025-10-13 15:26:42.726,arrival,1,764,False
2025-10-13 15:29:40.027,departure,-1,763,False
2025-10-13 15:43:34.979,arrival,1,764,False
2025-10-13 16:12:43.292,arrival,1,765,False
2025-10-13 16:23:31.060,departure,-1,764,False
2025-10-13 16:34:09.219,departure,-1,763,False
2025-10-13 16:50:14.406,arrival,1,764,False
2025-10-13 17:02:26.627,departure,-1,763,False
2025-10-13 17:05:42.928,departure,-1,762,False
2025-10-13 17:24:36.712,departure,-1,761,False
2025-10-13 17:37:48.722,arrival,1,762,False
2025-10-13 17:46:43.482,arrival,1,763,False
2025-10-13 18:26:40.498,departure,-1,762,False
2025-10-13 18:31:17.541,arrival,1,763,False
2025-10-13 18:41:55.651,arrival,1,764,False
2025-10-13 19:00:42.368,arrival,1,765,False
2025-10-13 19:01:27.861,arrival,1,766,False
2025-10-13 19:02:08.133,departure,-1,765,False
2025-10-13 19:15:35.925,departure,-1,764,False
2025-10-13 19:17:28.827,arrival,1,765,False
2025-10-13 19:21:16.345,arrival,1,766,False
2025-10-13 19:26:45.520,departure,-1,765,False
2025-10-13 19:33:05.926,arrival,1,766,False
2025-10-13 19:34:17.629,arrival,1,767,False
2025-10-13 19:37:25.270,arrival,1,768,False
2025-10-13 19:43:38.039,arrival,1,769,False
2025-10-13 19:44:19.428,arrival,1,770,False
2025-10-13 19:49:05.707,arrival,1,771,False
2025-10-13 19:52:10.194,arrival,1,772,False
2025-10-13 20:10:41.217,departure,-1,771,False
2025-10-13 20:20:43.651,arrival,1,772,False
2025-10-13 20:36:07.201,departure,-1,771,False
2025-10-13 20:39:20.673,departure,-1,770,False
2025-10-13 20:40:37.739,arrival,1,771,False
2025-10-13 20:46:15.251,arrival,1,772,False
2025-10-13 20:54:52.079,arrival,1,773,False
2025-10-13 20:56:10.438,arrival,1,774,False
2025-10-13 21:03:00.947,departure,-1,773,False
2025-10-13 21:14:15.170,arrival,1,774,False
2025-10-13 21:15:51.230,arrival,1,775,False
2025-10-13 21:19:47.382,arrival,1,776,False
2025-10-13 21:21:08.432,departure,-1,775,False
2025-10-13 21:42:17.853,departure,-1,774,False
2025-10-13 22:06:00.520,arrival,1,775,False
2025-10-13 22:21:25.599,arrival,1,776,False
2025-10-13 22:57:17.285,departure,-1,775,False
2025-10-13 23:04:52.127,departure,-1,774,False
2025-10-13 23:19:29.316,arrival,1,775,False
2025-10-13 23:22:51.675,arrival,1,776,False
2025-10-13 23:33:14.416,arrival,1,777,False
2025-10-13 23:36:22.208,arrival,1,778,False
2025-10-14 00:08:34.973,arrival,1,779,False
2025-10-14 00:33:32.227,arrival,1,780,False
2025-10-14 00:57:53.016,arrival,1,781,False
2025-10-14 06:22:05.315,departure,-1,780,False
2025-10-14 07:03:47.546,departure,-1,779,False
2025-10-14 07:55:34.206,departure,-1,778,False
2025-10-14 08:08:27.248,departure,-1,777,False
2025-10-14 08:09:57.296,departure,-1,776,False
2025-10-14 08:13:38.109,departure,-1,775,False
2025-10-14 08:19:05.224,arrival,1,776,False
2025-10-14 08:21:09.111,departure,-1,775,False
2025-10-14 08:25:13.910,departure,-1,774,False
2025-10-14 08:29:44.855,departure,-1,773,False
2025-10-14 08:33:45.176,departure,-1,772,False
2025-10-14 08:37:47.231,departure,-1,771,False
2025-10-14 08:41:30.222,departure,-1,770,False
2025-10-14 08:41:44.994,departure,-1,769,False
2025-10-14 08:44:05.145,departure,-1,768,False
2025-10-14 08:48:02.389,departure,-1,767,False
2025-10-14 08:56:58.724,departure,-1,766,False
2025-10-14 08:59:54.954,departure,-1,765,False
2025-10-14 09:00:56.727,departure,-1,764,False
2025-10-14 09:02:48.311,arrival,1,765,False
2025-10-14 09:03:03.363,departure,-1,764,False
2025-10-14 09:10:14.386,arrival,1,765,False
2025-10-14 09:14:42.998,departure,-1,764,False
2025-10-14 09:17:01.440,departure,-1,763,False
2025-10-14 09:20:33.675,departure,-1,762,False
2025-10-14 09:23:54.207,arrival,1,763,False
2025-10-14 09:36:35.561,departure,-1,762,False
2025-10-14 09:49:23.249,departure,-1,761,False
2025-10-14 10:06:50.284,departure,-1,760,False
2025-10-14 10:28:48.756,departure,-1,759,False
2025-10-14 10:33:47.814,departure,-1,758,False
2025-10-14 10:39:19.649,departure,-1,757,False
2025-10-14 10:49:53.203,arrival,1,758,False
2025-10-14 11:04:46.286,arrival,1,759,False
2025-10-14 11:13:04.238,arrival,1,760,False
2025-10-14 11:21:45.720,arrival,1,761,False
2025-10-14 11:26:06.144,departure,-1,760,False
2025-10-14 11:26:20.245,departure,-1,759,False
2025-10-14 11:40:35.246,departure,-1,758,False
2025-10-14 11:41:25.375,departure,-1,757,False
2025-10-14 11:41:31.533,arrival,1,758,False
2025-10-14 11:45:29.422,arrival,1,759,False
2025-10-14 11:47:25.726,departure,-1,758,False
2025-10-14 11:51:47.225,arrival,1,759,False
2025-10-14 11:52:44.002,arrival,1,760,False
2025-10-14 11:54:33.469,departure,-1,759,False
2025-10-14 11:55:04.666,arrival,1,760,False
2025-10-14 11:59:04.870,departure,-1,759,False
2025-10-14 11:59:28.124,departure,-1,758,False
2025-10-14 12:02:07.128,arrival,1,759,False
2025-10-14 12:02:22.968,departure,-1,758,False
2025-10-14 12:04:22.763,arrival,1,759,False
2025-10-14 12:06:58.907,departure,-1,758,False
2025-10-14 12:17:58.553,arrival,1,759,False
2025-10-14 12:19:46.119,departure,-1,758,False
2025-10-14 12:44:56.776,arrival,1,759,False
2025-10-14 12:46:24.340,departure,-1,758,False
2025-10-14 12:49:42.661,departure,-1,757,False
2025-10-14 12:51:12.955,arrival,1,758,False
2025-10-14 12:51:36.815,departure,-1,757,False
2025-10-14 12:51:38.829,departure,-1,756,False
2025-10-14 12:53:54.548,departure,-1,755,False
2025-10-14 13:12:22.152,departure,-1,754,False
2025-10-14 13:14:12.519,departure,-1,753,False
2025-10-14 13:21:43.845,arrival,1,754,False
2025-10-14 13:24:53.633,arrival,1,755,False
2025-10-14 13:27:06.400,departure,-1,754,False
2025-10-14 13:45:01.045,arrival,1,755,False
2025-10-14 13:57:34.637,arrival,1,756,False
2025-10-14 14:06:02.567,arrival,1,757,False
2025-10-14 14:28:55.525,departure,-1,756,False
2025-10-14 14:31:13.371,departure,-1,755,False
2025-10-14 14:42:09.558,departure,-1,754,False
2025-10-14 14:42:55.340,arrival,1,755,False
2025-10-14 14:43:59.123,departure,-1,754,False
2025-10-14 14:44:08.687,arrival,1,755,False
2025-10-14 14:44:45.773,departure,-1,754,False
2025-10-14 15:16:07.007,arrival,1,755,False
2025-10-14 15:16:31.948,departure,-1,754,False
2025-10-14 15:17:32.894,arrival,1,755,False
2025-10-14 15:23:51.610,arrival,1,756,False
2025-10-14 15:27:38.519,departure,-1,755,False
2025-10-14 15:32:36.339,arrival,1,756,False
2025-10-14 15:49:33.794,arrival,1,757,False
2025-10-14 15:53:11.399,departure,-1,756,False
2025-10-14 15:56:22.820,arrival,1,757,False
2025-10-14 15:56:42.733,arrival,1,758,False
2025-10-14 15:59:39.246,arrival,1,759,False
2025-10-14 16:15:12.775,departure,-1,758,False
2025-10-14 16:16:29.783,arrival,1,759,False
2025-10-14 16:31:20.547,departure,-1,758,False
2025-10-14 16:31:54.372,departure,-1,757,False
2025-10-14 16:33:16.790,arrival,1,758,False
2025-10-14 16:33:53.636,departure,-1,757,False
2025-10-14 16:41:00.543,departure,-1,756,False
2025-10-14 16:41:27.391,departure,-1,755,False
2025-10-14 16:43:46.884,departure,-1,754,False
2025-10-14 16:45:19.184,arrival,1,755,False
2025-10-14 16:55:30.375,departure,-1,754,False
2025-10-14 16:58:52.129,arrival,1,755,False
2025-10-14 17:07:34.424,departure,-1,754,False
2025-10-14 17:10:38.720,departure,-1,753,False
2025-10-14 17:12:59.798,arrival,1,754,False
2025-10-14 17:13:09.751,arrival,1,755,False
2025-10-14 17:16:40.942,arrival,1,756,False
2025-10-14 17:17:23.089,arrival,1,757,False
2025-10-14 17:18:02.474,departure,-1,756,False
2025-10-14 17:21:57.074,departure,-1,755,False
2025-10-14 17:23:00.543,departure,-1,754,False
2025-10-14 17:24:56.895,arrival,1,755,False
2025-10-14 17:30:39.903,arrival,1,756,False
2025-10-14 17:33:59.790,arrival,1,757,False
2025-10-14 17:34:23.265,arrival,1,758,False
2025-10-14 17:35:53.618,departure,-1,757,False
2025-10-14 17:38:51.908,departure,-1,756,False
2025-10-14 17:39:30.272,arrival,1,757,False
2025-10-14 17:42:14.654,arrival,1,758,False
2025-10-14 17:42:39.380,departure,-1,757,False
2025-10-14 17:42:40.738,arrival,1,758,False
2025-10-14 17:44:45.956,arrival,1,759,False
2025-10-14 17:48:43.810,arrival,1,760,False
2025-10-14 17:48:46.801,arrival,1,761,False
2025-10-14 17:50:39.283,departure,-1,760,False
2025-10-14 17:53:27.611,arrival,1,761,False
2025-10-14 17:54:38.259,departure,-1,760,False
2025-10-14 17:55:24.282,arrival,1,761,False
2025-10-14 17:55:39.026,departure,-1,760,False
2025-10-14 17:57:41.291,departure,-1,759,False
2025-10-14 17:57:56.244,arrival,1,760,False
2025-10-14 18:00:31.543,departure,-1,759,False
2025-10-14 18:01:06.650,arrival,1,760,False
2025-10-14 18:02:50.123,arrival,1,761,False
2025-10-14 18:04:33.812,arrival,1,762,False
2025-10-14 18:05:38.905,arrival,1,763,False
2025-10-14 18:07:25.282,departure,-1,762,False
2025-10-14 18:11:08.176,departure,-1,761,False
2025-10-14 18:11:21.268,arrival,1,762,False
2025-10-14 18:14:45.387,departure,-1,761,False
2025-10-14 18:15:00.694,arrival,1,762,False
2025-10-14 18:17:03.664,arrival,1,763,False
2025-10-14 18:18:54.572,arrival,1,764,False
2025-10-14 18:19:58.444,arrival,1,765,False
2025-10-14 18:20:00.893,departure,-1,764,False
2025-10-14 18:21:44.227,arrival,1,765,False
2025-10-14 18:22:18.471,arrival,1,766,False
2025-10-14 18:23:41.087,arrival,1,767,False
2025-10-14 18:28:33.524,arrival,1,768,False
2025-10-14 18:28:47.930,arrival,1,769,False
2025-10-14 18:32:47.469,departure,-1,768,False
2025-10-14 18:33:00.552,departure,-1,767,False
2025-10-14 18:34:08.258,departure,-1,766,False
2025-10-14 18:34:23.858,arrival,1,767,False
2025-10-14 18:35:06.341,arrival,1,768,False
2025-10-14 18:35:18.149,arrival,1,769,False
2025-10-14 18:35:53.702,arrival,1,770,False
2025-10-14 18:37:03.144,arrival,1,771,False
2025-10-14 18:37:39.820,arrival,1,772,False
2025-10-14 18:43:23.252,arrival,1,773,False
2025-10-14 18:47:31.691,arrival,1,774,False
2025-10-14 18:47:52.041,arrival,1,775,False
2025-10-14 18:48:56.475,arrival,1,776,False
2025-10-14 18:49:20.698,arrival,1,777,False
2025-10-14 18:52:37.457,arrival,1,778,False
2025-10-14 18:55:33.051,departure,-1,777,False
2025-10-14 19:03:17.744,arrival,1,778,False
2025-10-14 19:03:21.924,arrival,1,779,False
2025-10-14 19:06:19.851,arrival,1,780,False
2025-10-14 19:06:33.602,arrival,1,781,False
2025-10-14 19:08:26.522,departure,-1,780,False
2025-10-14 19:11:51.028,arrival,1,781,False
2025-10-14 19:12:17.934,arrival,1,782,False
2025-10-14 19:13:55.339,departure,-1,781,False
2025-10-14 19:15:22.534,departure,-1,780,False
2025-10-14 19:16:41.029,departure,-1,779,False
2025-10-14 19:19:59.960,departure,-1,778,False
2025-10-14 19:20:29.771,arrival,1,779,False
2025-10-14 19:24:31.334,arrival,1,780,False
2025-10-14 19:25:01.621,arrival,1,781,False
2025-10-14 19:25:07.680,departure,-1,780,False
2025-10-14 19:29:24.638,arrival,1,781,False
2025-10-14 19:36:27.895,arrival,1,782,False
2025-10-14 19:40:41.145,arrival,1,783,False
2025-10-14 19:40:48.792,departure,-1,782,False
2025-10-14 19:41:02.810,arrival,1,783,False
2025-10-14 19:41:04.673,arrival,1,784,False
2025-10-14 19:45:17.032,arrival,1,785,False
2025-10-14 19:46:51.261,arrival,1,786,False
2025-10-14 19:47:40.275,departure,-1,785,False
2025-10-14 19:49:34.648,arrival,1,786,False
2025-10-14 19:52:14.056,arrival,1,787,False
2025-10-14 19:53:00.933,arrival,1,788,False
2025-10-14 19:57:05.051,arrival,1,789,False
2025-10-14 19:57:23.456,arrival,1,790,False
2025-10-14 20:04:56.569,arrival,1,791,False
2025-10-14 20:26:42.337,departure,-1,790,False
2025-10-14 20:37:02.468,arrival,1,791,False
2025-10-14 20:40:49.716,departure,-1,790,False
2025-10-14 20:41:19.324,arrival,1,791,False
2025-10-14 20:48:32.819,departure,-1,790,False
2025-10-14 20:50:00.333,arrival,1,791,False
2025-10-14 20:59:21.287,departure,-1,790,False
2025-10-14 21:07:32.829,arrival,1,791,False
2025-10-14 21:18:24.399,departure,-1,790,False
2025-10-14 21:24:14.674,departure,-1,789,False
2025-10-14 21:42:56.819,departure,-1,788,False
2025-10-14 21:44:54.183,arrival,1,789,False
2025-10-14 21:49:37.862,departure,-1,788,False
2025-10-14 21:52:18.343,arrival,1,789,False
2025-10-14 21:53:50.831,arrival,1,790,False
2025-10-14 21:56:19.326,departure,-1,789,False
2025-10-14 21:56:36.541,arrival,1,790,False
2025-10-14 21:56:54.360,arrival,1,791,False
2025-10-14 21:59:33.001,departure,-1,790,False
2025-10-14 22:07:44.071,departure,-1,789,False
2025-10-14 22:13:37.157,arrival,1,790,False
2025-10-14 22:15:29.367,departure,-1,789,False
2025-10-14 22:18:54.492,arrival,1,790,False
2025-10-14 22:27:01.881,departure,-1,789,False
2025-10-14 22:27:43.817,arrival,1,790,False
2025-10-14 22:43:54.187,arrival,1,791,False
2025-10-14 23:23:18.209,departure,-1,790,False
2025-10-15 00:18:18.517,arrival,1,791,False
2025-10-15 05:12:20.185,departure,-1,790,False
2025-10-15 05:23:35.928,departure,-1,789,False
2025-10-15 05:35:52.772,arrival,1,790,False
2025-10-15 06:01:41.212,departure,-1,789,False
2025-10-15 06:09:47.821,departure,-1,788,False
2025-10-15 06:54:02.456,arrival,1,789,False
2025-10-15 06:55:07.968,departure,-1,788,False
2025-10-15 06:57:32.630,departure,-1,787,False
2025-10-15 07:08:35.823,departure,-1,786,False
2025-10-15 07:18:04.721,departure,-1,785,False
2025-10-15 07:20:03.146,departure,-1,784,False
