time,event,delta,inventory,at_capacity,at_empty
2025-09-03 15:02:59.529,departure,-1,17,False,False
2025-09-03 15:03:28.237,departure,-1,16,False,False
2025-09-03 15:03:54.609,departure,-1,15,False,False
2025-09-03 15:04:31.002,departure,-1,14,False,False
2025-09-03 15:05:43.037,departure,-1,13,False,False
2025-09-03 15:06:25.803,departure,-1,12,False,False
2025-09-03 15:06:27.902,departure,-1,11,False,False
2025-09-03 15:07:58.489,departure,-1,10,False,False
2025-09-03 15:11:42.746,departure,-1,9,False,False
2025-09-03 15:13:22.250,arrival,1,10,False,False
2025-09-03 15:13:39.934,arrival,1,11,False,False
2025-09-03 15:16:25.994,arrival,1,12,False,False
2025-09-03 15:22:47.526,departure,-1,11,False,False
2025-09-03 15:22:53.489,arrival,1,12,False,False
2025-09-03 15:25:48.109,arrival,1,13,False,False
2025-09-03 15:29:31.304,departure,-1,12,False,False
2025-09-03 15:34:48.595,arrival,1,13,False,False
2025-09-03 15:36:38.590,departure,-1,12,False,False
2025-09-03 15:41:15.885,departure,-1,11,False,False
2025-09-03 15:41:40.180,departure,-1,10,False,False
2025-09-03 15:42:05.952,departure,-1,9,False,False
2025-09-03 15:51:04.802,arrival,1,10,False,False
2025-09-03 15:53:11.676,departure,-1,9,False,False
2025-09-03 15:56:30.794,arrival,1,10,False,False
2025-09-03 15:57:04.070,arrival,1,11,False,False
2025-09-03 16:00:13.643,arrival,1,12,False,False
2025-09-03 16:00:18.997,departure,-1,11,False,False
2025-09-03 16:04:22.203,departure,-1,10,False,False
2025-09-03 16:04:34.590,arrival,1,11,False,False
2025-09-03 16:05:55.006,arrival,1,12,False,False
2025-09-03 16:06:14.029,departure,-1,11,False,False
2025-09-03 16:06:44.824,departure,-1,10,False,False
2025-09-03 16:07:38.801,departure,-1,9,False,False
2025-09-03 16:09:19.901,departure,-1,8,False,False
2025-09-03 16:09:24.055,arrival,1,9,False,False
2025-09-03 16:09:35.353,departure,-1,8,False,False
2025-09-03 16:10:28.707,departure,-1,7,False,False
2025-09-03 16:10:55.868,departure,-1,6,False,False
2025-09-03 16:11:08.670,departure,-1,5,False,False
2025-09-03 16:11:18.697,departure,-1,4,False,False
2025-09-03 16:16:15.079,departure,-1,3,False,False
2025-09-03 16:22:42.947,arrival,1,4,False,False
2025-09-03 16:23:13.779,arrival,1,5,False,False
2025-09-03 16:24:24.213,departure,-1,4,False,False
2025-09-03 16:24:30.208,departure,-1,3,False,False
2025-09-03 16:24:31.684,departure,-1,2,False,False
2025-09-03 16:31:49.119,arrival,1,3,False,False
2025-09-03 16:35:18.576,arrival,1,4,False,False
2025-09-03 16:35:45.123,arrival,1,5,False,False
2025-09-03 16:35:53.695,arrival,1,6,False,False
2025-09-03 16:38:42.390,arrival,1,7,False,False
2025-09-03 16:39:11.699,arrival,1,8,False,False
2025-09-03 16:40:08.957,arrival,1,9,False,False
2025-09-03 16:42:09.504,arrival,1,10,False,False
2025-09-03 16:42:37.757,arrival,1,11,False,False
2025-09-03 16:44:53.976,departure,-1,10,False,False
2025-09-03 16:45:07.175,arrival,1,11,False,False
2025-09-03 16:45:40.766,arrival,1,12,False,False
2025-09-03 16:45:47.839,arrival,1,13,False,False
2025-09-03 16:45:51.430,arrival,1,14,False,False
2025-09-03 16:51:34.762,departure,-1,13,False,False
2025-09-03 16:55:28.579,departure,-1,12,False,False
2025-09-03 16:58:28.588,arrival,1,13,False,False
2025-09-03 16:58:52.576,arrival,1,14,False,False
2025-09-03 16:59:22.936,departure,-1,13,False,False
2025-09-03 17:00:39.672,departure,-1,12,False,False
2025-09-03 17:01:27.897,departure,-1,11,False,False
2025-09-03 17:05:47.258,departure,-1,10,False,False
2025-09-03 17:06:35.108,departure,-1,9,False,False
2025-09-03 17:07:18.853,departure,-1,8,False,False
2025-09-03 17:07:35.909,departure,-1,7,False,False
2025-09-03 17:07:38.047,departure,-1,6,False,False
2025-09-03 17:11:12.187,departure,-1,5,False,False
2025-09-03 17:11:35.540,departure,-1,4,False,False
2025-09-03 17:12:19.472,departure,-1,3,False,False
2025-09-03 17:12:39.482,arrival,1,4,False,False
2025-09-03 17:12:56.309,departure,-1,3,False,False
2025-09-03 17:16:42.455,departure,-1,2,False,False
2025-09-03 17:17:01.605,arrival,1,3,False,False
2025-09-03 17:17:56.966,arrival,1,4,False,False
2025-09-03 17:19:26.941,arrival,1,5,False,False
2025-09-03 17:20:27.701,departure,-1,4,False,False
2025-09-03 17:21:39.385,departure,-1,3,False,False
2025-09-03 17:26:16.572,departure,-1,2,False,False
2025-09-03 17:31:57.939,arrival,1,3,False,False
2025-09-03 17:35:26.946,departure,-1,2,False,False
2025-09-03 17:36:52.162,arrival,1,3,False,False
2025-09-03 17:37:13.718,departure,-1,2,False,False
2025-09-03 17:42:11.118,arrival,1,3,False,False
2025-09-03 17:45:05.470,departure,-1,2,False,False
2025-09-03 17:51:43.517,arrival,1,3,False,False
2025-09-03 17:57:23.267,departure,-1,2,False,False
2025-09-03 18:00:54.250,arrival,1,3,False,False
2025-09-03 18:03:37.327,departure,-1,2,False,False
2025-09-03 18:07:54.876,arrival,1,3,False,False
2025-09-03 18:13:05.989,departure,-1,2,False,False
2025-09-03 18:16:06.059,arrival,1,3,False,False
2025-09-03 18:16:22.253,departure,-1,2,False,False
2025-09-03 18:18:44.836,arrival,1,3,False,False
2025-09-03 18:20:58.971,arrival,1,4,False,False
2025-09-03 18:21:57.768,arrival,1,5,False,False
2025-09-03 18:22:18.292,departure,-1,4,False,False
2025-09-03 18:23:14.032,departure,-1,3,False,False
2025-09-03 18:23:26.944,departure,-1,2,False,False
2025-09-03 18:24:41.629,arrival,1,3,False,False
2025-09-03 18:26:58.634,arrival,1,4,False,False
2025-09-03 18:30:17.574,departure,-1,3,False,False
2025-09-03 18:31:42.047,departure,-1,2,False,False
2025-09-03 18:44:15.292,arrival,1,3,False,False
2025-09-03 18:45:04.561,departure,-1,2,False,False
2025-09-03 18:45:40.347,arrival,1,3,False,False
2025-09-03 18:46:28.338,departure,-1,2,False,False
2025-09-03 18:58:11.922,arrival,1,3,False,False
2025-09-03 18:58:37.616,arrival,1,4,False,False
2025-09-03 18:58:43.474,departure,-1,3,False,False
2025-09-03 18:58:52.493,departure,-1,2,False,False
2025-09-03 19:07:59.899,arrival,1,3,False,False
2025-09-03 19:08:02.093,arrival,1,4,False,False
2025-09-03 19:08:04.702,arrival,1,5,False,False
2025-09-03 19:12:22.293,departure,-1,4,False,False
2025-09-03 19:12:36.418,departure,-1,3,False,False
2025-09-03 19:16:16.068,departure,-1,2,False,False
2025-09-03 19:17:18.096,arrival,1,3,False,False
2025-09-03 19:18:05.247,departure,-1,2,False,False
2025-09-03 19:54:29.699,arrival,1,3,False,False
2025-09-03 19:55:07.784,arrival,1,4,False,False
2025-09-03 19:55:22.049,departure,-1,3,False,False
2025-09-03 20:02:43.240,arrival,1,4,False,False
2025-09-03 20:07:42.784,departure,-1,3,False,False
2025-09-03 20:10:15.352,arrival,1,4,False,False
2025-09-03 20:11:10.097,departure,-1,3,False,False
2025-09-03 20:29:54.358,departure,-1,2,False,False
2025-09-03 20:34:28.003,arrival,1,3,False,False
2025-09-03 20:39:26.923,departure,-1,2,False,False
2025-09-03 21:09:31.710,arrival,1,3,False,False
2025-09-03 21:09:46.789,arrival,1,4,False,False
2025-09-03 21:10:03.615,arrival,1,5,False,False
2025-09-03 21:13:22.490,departure,-1,4,False,False
2025-09-03 21:16:00.990,departure,-1,3,False,False
2025-09-03 21:16:07.445,departure,-1,2,False,False
2025-09-03 21:26:10.920,arrival,1,3,False,False
2025-09-03 21:43:18.079,departure,-1,2,False,False
2025-09-03 21:47:14.268,arrival,1,3,False,False
2025-09-03 21:55:21.339,arrival,1,4,False,False
2025-09-03 21:55:31.515,arrival,1,5,False,False
2025-09-03 22:03:42.920,arrival,1,6,False,False
2025-09-03 22:04:32.665,arrival,1,7,False,False
2025-09-03 22:05:30.824,departure,-1,6,False,False
2025-09-03 22:06:03.590,departure,-1,5,False,False
2025-09-03 22:08:26.708,departure,-1,4,False,False
2025-09-03 22:14:49.671,departure,-1,3,False,False
2025-09-03 22:16:10.055,departure,-1,2,False,False
2025-09-03 23:27:36.271,arrival,1,3,False,False
2025-09-03 23:27:59.601,arrival,1,4,False,False
2025-09-03 23:37:45.334,departure,-1,3,False,False
2025-09-04 00:56:21.722,departure,-1,2,False,False
2025-09-04 06:16:11.618,arrival,1,3,False,False
2025-09-04 06:26:25.417,arrival,1,4,False,False
2025-09-04 06:35:10.567,arrival,1,5,False,False
2025-09-04 06:39:09.278,departure,-1,4,False,False
2025-09-04 06:44:03.590,arrival,1,5,False,False
2025-09-04 06:59:15.896,arrival,1,6,False,False
2025-09-04 07:15:35.552,arrival,1,7,False,False
2025-09-04 07:21:55.593,arrival,1,8,False,False
2025-09-04 07:34:11.149,departure,-1,7,False,False
2025-09-04 07:43:53.733,arrival,1,8,False,False
2025-09-04 07:44:47.844,departure,-1,7,False,False
2025-09-04 07:45:23.549,departure,-1,6,False,False
2025-09-04 07:46:18.975,arrival,1,7,False,False
2025-09-04 07:51:49.898,arrival,1,8,False,False
2025-09-04 07:56:17.401,departure,-1,7,False,False
2025-09-04 08:03:13.632,arrival,1,8,False,False
2025-09-04 08:03:44.909,departure,-1,7,False,False
2025-09-04 08:03:48.673,arrival,1,8,False,False
2025-09-04 08:06:51.959,arrival,1,9,False,False
2025-09-04 08:07:10.662,departure,-1,8,False,False
2025-09-04 08:09:39.007,arrival,1,9,False,False
2025-09-04 08:09:49.797,arrival,1,10,False,False
2025-09-04 08:09:55.978,arrival,1,11,False,False
2025-09-04 08:11:13.300,arrival,1,12,False,False
2025-09-04 08:12:13.293,arrival,1,13,False,False
2025-09-04 08:13:11.949,departure,-1,12,False,False
2025-09-04 08:14:21.247,arrival,1,13,False,False
2025-09-04 08:14:36.966,arrival,1,14,False,False
2025-09-04 08:17:13.609,arrival,1,15,False,False
2025-09-04 08:17:30.008,arrival,1,16,False,False
2025-09-04 08:17:32.920,arrival,1,17,False,False
2025-09-04 08:18:22.304,arrival,1,18,False,False
2025-09-04 08:19:46.411,arrival,1,19,False,False
2025-09-04 08:20:43.443,arrival,1,20,False,False
2025-09-04 08:22:12.872,arrival,1,21,False,False
2025-09-04 08:26:13.039,arrival,1,22,False,False
2025-09-04 08:29:53.901,arrival,1,23,True,False
2025-09-04 08:30:05.041,departure,-1,22,False,False
2025-09-04 08:31:23.975,departure,-1,21,False,False
2025-09-04 08:32:33.662,departure,-1,20,False,False
2025-09-04 08:34:25.800,arrival,1,21,False,False
2025-09-04 08:34:53.331,arrival,1,22,False,False
2025-09-04 08:35:04.086,arrival,1,23,True,False
2025-09-04 08:36:15.666,arrival,1,23,True,False
2025-09-04 08:39:54.990,departure,-1,22,False,False
2025-09-04 08:42:56.591,arrival,1,23,True,False
2025-09-04 08:46:39.364,departure,-1,22,False,False
2025-09-04 08:49:09.739,arrival,1,23,True,False
2025-09-04 09:39:01.035,departure,-1,22,False,False
2025-09-04 09:39:14.009,arrival,1,23,True,False
2025-09-04 09:48:23.664,departure,-1,22,False,False
2025-09-04 09:48:56.765,departure,-1,21,False,False
2025-09-04 09:51:15.683,arrival,1,22,False,False
2025-09-04 09:53:39.548,arrival,1,23,True,False
2025-09-04 10:00:24.956,departure,-1,22,False,False
2025-09-04 10:01:13.405,arrival,1,23,True,False
2025-09-04 10:11:35.761,departure,-1,22,False,False
2025-09-04 10:12:06.704,arrival,1,23,True,False
2025-09-04 10:30:39.814,departure,-1,22,False,False
2025-09-04 10:41:44.379,arrival,1,23,True,False
2025-09-04 10:46:15.516,departure,-1,22,False,False
2025-09-04 10:47:59.659,arrival,1,23,True,False
2025-09-04 10:53:48.364,departure,-1,22,False,False
2025-09-04 10:53:56.175,departure,-1,21,False,False
2025-09-04 10:56:01.192,arrival,1,22,False,False
2025-09-04 10:56:10.790,arrival,1,23,True,False
2025-09-04 11:01:50.093,departure,-1,22,False,False
2025-09-04 11:02:06.703,arrival,1,23,True,False
2025-09-04 11:27:24.521,departure,-1,22,False,False
2025-09-04 11:32:20.120,arrival,1,23,True,False
2025-09-04 11:35:23.000,departure,-1,22,False,False
2025-09-04 11:37:08.398,departure,-1,21,False,False
2025-09-04 11:37:19.189,departure,-1,20,False,False
2025-09-04 11:42:03.899,departure,-1,19,False,False
2025-09-04 11:50:22.187,arrival,1,20,False,False
2025-09-04 11:51:17.778,arrival,1,21,False,False
2025-09-04 11:52:23.906,arrival,1,22,False,False
2025-09-04 11:56:34.687,arrival,1,23,True,False
2025-09-04 12:13:47.115,departure,-1,22,False,False
2025-09-04 12:14:14.616,arrival,1,23,True,False
2025-09-04 12:14:28.710,departure,-1,22,False,False
2025-09-04 12:20:41.197,arrival,1,23,True,False
2025-09-04 12:21:28.612,departure,-1,22,False,False
2025-09-04 12:21:59.022,arrival,1,23,True,False
2025-09-04 12:25:59.997,departure,-1,22,False,False
2025-09-04 12:28:05.812,arrival,1,23,True,False
2025-09-04 12:36:26.058,departure,-1,22,False,False
2025-09-04 12:36:38.064,arrival,1,23,True,False
2025-09-04 12:45:24.816,departure,-1,22,False,False
2025-09-04 12:46:12.838,departure,-1,21,False,False
2025-09-04 12:46:18.395,departure,-1,20,False,False
2025-09-04 12:48:01.364,arrival,1,21,False,False
2025-09-04 12:50:28.384,arrival,1,22,False,False
2025-09-04 12:55:42.113,departure,-1,21,False,False
2025-09-04 12:58:32.484,arrival,1,22,False,False
2025-09-04 13:00:57.561,arrival,1,23,True,False
2025-09-04 13:22:16.838,departure,-1,22,False,False
2025-09-04 13:29:56.090,departure,-1,21,False,False
2025-09-04 13:34:09.990,arrival,1,22,False,False
2025-09-04 13:34:29.447,departure,-1,21,False,False
2025-09-04 13:34:54.665,arrival,1,22,False,False
2025-09-04 13:35:18.456,arrival,1,23,True,False
2025-09-04 13:51:56.202,departure,-1,22,False,False
2025-09-04 13:55:16.630,arrival,1,23,True,False
2025-09-04 14:06:55.242,departure,-1,22,False,False
2025-09-04 14:08:40.798,arrival,1,23,True,False
2025-09-04 14:17:56.163,departure,-1,22,False,False
2025-09-04 14:21:48.283,arrival,1,23,True,False
2025-09-04 14:36:27.536,departure,-1,22,False,False
2025-09-04 14:36:41.157,arrival,1,23,True,False
2025-09-04 14:36:58.704,departure,-1,22,False,False
2025-09-04 14:40:48.230,departure,-1,21,False,False
2025-09-04 14:44:32.336,arrival,1,22,False,False
2025-09-04 14:44:45.790,arrival,1,23,True,False
2025-09-04 14:46:00.882,departure,-1,22,False,False
2025-09-04 14:46:08.996,departure,-1,21,False,False
2025-09-04 14:46:14.415,departure,-1,20,False,False
2025-09-04 15:01:46.925,arrival,1,21,False,False
2025-09-04 15:04:47.617,departure,-1,20,False,False
2025-09-04 15:07:28.725,departure,-1,19,False,False
2025-09-04 15:09:29.472,departure,-1,18,False,False
2025-09-04 15:12:11.639,arrival,1,19,False,False
2025-09-04 15:12:16.893,arrival,1,20,False,False
2025-09-04 15:12:32.681,departure,-1,19,False,False
2025-09-04 15:14:00.918,arrival,1,20,False,False
2025-09-04 15:14:05.465,arrival,1,21,False,False
2025-09-04 15:16:54.933,arrival,1,22,False,False
2025-09-04 15:24:13.978,departure,-1,21,False,False
2025-09-04 15:24:26.558,arrival,1,22,False,False
2025-09-04 15:25:28.468,departure,-1,21,False,False
2025-09-04 15:26:40.646,arrival,1,22,False,False
2025-09-04 15:27:07.055,departure,-1,21,False,False
2025-09-04 15:28:20.312,departure,-1,20,False,False
2025-09-04 15:29:36.614,departure,-1,19,False,False
2025-09-04 15:30:43.771,arrival,1,20,False,False
2025-09-04 15:37:02.928,departure,-1,19,False,False
2025-09-04 15:37:17.756,arrival,1,20,False,False
2025-09-04 15:39:26.164,arrival,1,21,False,False
2025-09-04 15:40:42.021,arrival,1,22,False,False
2025-09-04 15:41:35.652,departure,-1,21,False,False
2025-09-04 15:41:48.222,arrival,1,22,False,False
2025-09-04 15:43:20.641,arrival,1,23,True,False
2025-09-04 15:44:18.638,departure,-1,22,False,False
2025-09-04 15:44:34.233,arrival,1,23,True,False
2025-09-04 15:46:21.539,departure,-1,22,False,False
2025-09-04 15:51:48.358,departure,-1,21,False,False
2025-09-04 15:54:23.618,arrival,1,22,False,False
2025-09-04 15:55:17.176,arrival,1,23,True,False
2025-09-04 15:59:01.912,departure,-1,22,False,False
2025-09-04 16:00:33.574,departure,-1,21,False,False
2025-09-04 16:00:54.603,arrival,1,22,False,False
2025-09-04 16:03:27.160,arrival,1,23,True,False
2025-09-04 16:06:23.379,departure,-1,22,False,False
2025-09-04 16:08:16.977,departure,-1,21,False,False
2025-09-04 16:08:34.616,arrival,1,22,False,False
2025-09-04 16:08:51.797,arrival,1,23,True,False
2025-09-04 16:13:26.988,departure,-1,22,False,False
2025-09-04 16:15:30.686,departure,-1,21,False,False
2025-09-04 16:16:02.967,arrival,1,22,False,False
2025-09-04 16:16:35.682,departure,-1,21,False,False
2025-09-04 16:18:54.486,departure,-1,20,False,False
2025-09-04 16:20:18.132,departure,-1,19,False,False
2025-09-04 16:20:44.628,departure,-1,18,False,False
2025-09-04 16:23:21.475,departure,-1,17,False,False
2025-09-04 16:23:25.055,arrival,1,18,False,False
2025-09-04 16:23:27.514,departure,-1,17,False,False
2025-09-04 16:24:01.187,arrival,1,18,False,False
2025-09-04 16:24:54.114,arrival,1,19,False,False
2025-09-04 16:26:35.970,arrival,1,20,False,False
2025-09-04 16:27:19.316,arrival,1,21,False,False
2025-09-04 16:27:40.427,departure,-1,20,False,False
2025-09-04 16:28:17.496,departure,-1,19,False,False
2025-09-04 16:31:13.062,arrival,1,20,False,False
2025-09-04 16:31:52.675,departure,-1,19,False,False
2025-09-04 16:38:45.262,departure,-1,18,False,False
2025-09-04 16:40:50.076,departure,-1,17,False,False
2025-09-04 16:40:51.968,arrival,1,18,False,False
2025-09-04 16:43:44.927,departure,-1,17,False,False
2025-09-04 16:44:22.637,arrival,1,18,False,False
2025-09-04 16:44:40.804,departure,-1,17,False,False
2025-09-04 16:46:55.485,departure,-1,16,False,False
2025-09-04 16:48:03.737,arrival,1,17,False,False
2025-09-04 16:48:30.957,arrival,1,18,False,False
2025-09-04 16:51:42.850,departure,-1,17,False,False
2025-09-04 16:55:29.993,departure,-1,16,False,False
2025-09-04 16:56:56.373,arrival,1,17,False,False
2025-09-04 16:57:38.697,departure,-1,16,False,False
2025-09-04 16:58:02.597,arrival,1,17,False,False
2025-09-04 16:58:26.211,arrival,1,18,False,False
2025-09-04 16:59:29.435,arrival,1,19,False,False
2025-09-04 16:59:43.155,departure,-1,18,False,False
2025-09-04 17:00:57.831,departure,-1,17,False,False
2025-09-04 17:01:06.847,departure,-1,16,False,False
2025-09-04 17:01:30.875,arrival,1,17,False,False
2025-09-04 17:02:25.438,arrival,1,18,False,False
2025-09-04 17:03:44.169,departure,-1,17,False,False
2025-09-04 17:04:12.995,departure,-1,16,False,False
2025-09-04 17:05:16.974,departure,-1,15,False,False
2025-09-04 17:05:31.969,departure,-1,14,False,False
2025-09-04 17:07:31.633,departure,-1,13,False,False
2025-09-04 17:10:15.761,departure,-1,12,False,False
2025-09-04 17:10:48.226,departure,-1,11,False,False
2025-09-04 17:11:03.824,departure,-1,10,False,False
2025-09-04 17:11:58.883,departure,-1,9,False,False
2025-09-04 17:12:05.121,departure,-1,8,False,False
2025-09-04 17:12:41.651,departure,-1,7,False,False
2025-09-04 17:13:37.137,departure,-1,6,False,False
2025-09-04 17:15:49.211,departure,-1,5,False,False
2025-09-04 17:15:50.544,departure,-1,4,False,False
2025-09-04 17:15:52.872,departure,-1,3,False,False
2025-09-04 17:17:12.374,departure,-1,2,False,False
2025-09-04 17:17:20.442,arrival,1,3,False,False
2025-09-04 17:17:56.863,departure,-1,2,False,False
2025-09-04 17:19:54.805,arrival,1,3,False,False
2025-09-04 17:21:36.859,departure,-1,2,False,False
2025-09-04 17:24:02.268,arrival,1,3,False,False
2025-09-04 17:24:55.756,arrival,1,4,False,False
2025-09-04 17:26:31.501,departure,-1,3,False,False
2025-09-04 17:31:54.045,arrival,1,4,False,False
2025-09-04 17:32:11.440,arrival,1,5,False,False
2025-09-04 17:33:58.530,departure,-1,4,False,False
2025-09-04 17:37:29.092,departure,-1,3,False,False
2025-09-04 17:38:17.420,departure,-1,2,False,False
2025-09-04 17:56:57.463,arrival,1,3,False,False
2025-09-04 17:59:50.044,departure,-1,2,False,False
2025-09-04 18:12:08.451,arrival,1,3,False,False
2025-09-04 18:12:39.146,departure,-1,2,False,False
